Title,Processor,RAM,Operating_System,Memmory,Warranty,Prices,Rating,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
Acer Intel Core i3 13th Gen 1315U - (8 GB/256 GB SSD/Chrome OS) Chromebook Plus Chromebook,Intel Core i3 Processor (13th Gen),8 GB LPDDR5X RAM,Chrome Operating System,256 GB SSD,1 Year Carry-in Warranty,"59,990",,,,,
Lenovo AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"47,990",4.3,,,,
Acer Swift Go 14 OLED Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) SFG14-73-71BY Thin an...,Intel Core Ultra 7 Processor,16 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,1 Year Carry-in Warranty,"84,990",,,,,
HP G8 Series Intel Core i5 11th Gen Intel® Core™ i5-1135G - (8 GB/512 GB SSD/Windows 11 Home) 240 G8 B...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite  Domestic Warranty,"37,990",3.6,,,,
HP Pavilion Plus Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Home) 14-eh1022TU Thin an...,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"72,990",4.3,,,,
MSI Modern 15 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-288IN T...,Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,"61,990",4.2,,,,
Lenovo IdeaPad Slim 3 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15IRH8 Thin a...,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,"59,390",4.5,,,,
HP Omen AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,"1,03,990",4,,,,
Lenovo V15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/DOS) V15 G4 Thin and Light Laptop,AMD Ryzen 3 Quad Core Processor,8 GB LPDDR5 RAM,DOS Operating System,512 GB SSD,1 Year Onsite Warranty,"29,990",4.2,,,,
ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ322WS Thin...,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"35,499",4.3,,,,
ASUS Chromebook Plus (2023) Intel Core i3 12th Gen 1215U - (8 GB/Chrome OS) CX3402CBA-PQ0173 Chromeboo...,Intel Core i3 Processor (12th Gen),8 GB LPDDR5 RAM,Chrome Operating System, ,1 Year Onsite Warranty,"34,990",4.2,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"62,990",4.3,,,,
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin an...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD, ,"51,990",4.2,,,,
HP 2023 Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) 15s-fr4001TU Thin and Light...,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"50,890",4.3,,,,
HP Pavilion x360 Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 14-ek1009TU 2 in 1 La...,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,"77,490",4.4,,,,
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"59,990",,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"62,990",4.3,,,,
ASUS Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Hom...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"59,990",4.3,,,,
Lenovo AMD Ryzen 3 Quad Core 7330U - (8 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light ...,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"35,990",,,,,
Lenovo ThinkBook 15 G5 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Think Book 15 G...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"38,990",4.2,,,,
Lenovo AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"41,990",4.4,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"57,990",4.4,,,,
DELL Vostro 3420 Business Laptop Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 3420 Busin...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Warranty,"46,999",3.6,,,,
CHUWI Intel Celeron Dual Core 10th Gen N4020 - (4 GB/128 GB SSD/Windows 11 Home) HeroBook Air Laptop,Intel Celeron Dual Core Processor (10th Gen),4 GB LPDDR4 RAM,Operating System Software,128 GB SSD,1 Year Onsite Warranty,"13,990",3.5,,,,
Apple MacBook Air Apple M3 - (8 GB/256 GB SSD/macOS Sonoma) MRXT3HN/A,Apple M3 Processor,8 GB Unified Memory RAM,Mac OS Operating System,256 GB SSD,1 Year Onsite Warranty,"1,07,990",4.7,,,,
Apple 2022 MacBook AIR Apple M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLXX3HN/A,Apple M2 Processor,8 GB Unified Memory RAM,Mac OS Operating System,512 GB SSD, ,"1,12,990",4.8,,,,
Acer Intel Core i3 13th Gen 1315U - (8 GB/256 GB SSD/Chrome OS) Chromebook Plus Chromebook,Intel Core i3 Processor (13th Gen),8 GB LPDDR5X RAM,Chrome Operating System,256 GB SSD,1 Year Carry-in Warranty,"59,990",,,,,
Lenovo AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"47,990",4.3,,,,
ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X1500EA-EJ311W Thin...,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD,1 Year Onsite Warranty,"33,500",4.2,,,,
MSI GF63 Intel Core i7 11th Gen 11800H - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVID...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,1 TB HDD|256 GB SSD,2 Year Carry-in Warranty,"56,990",4.1,,,,
Lenovo IdeaPad Slim 3 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15IRH8 Thin a...,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,"59,390",4.5,,,,
HP Omen AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,"1,03,990",4,,,,
HP Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5007TU Thin and Light Laptop,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"49,604",4.3,,,,
CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 GB SSD/Windows 11 Home) FreeBook 2 in 1 ...,Intel Core i3 Processor (12th Gen),12 GB LPDDR4 RAM,Operating System Software,512 GB SSD,1 Year Onsite Warranty,"37,990",4.1,,,,
SAMSUNG Galaxy Book4 Intel Core 7 150U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGK-LS3IN Thin and Li...,Intel Core 7 Processor,16 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,"87,990",4.7,,,,
Acer One 14 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Z2-493 Thin and Light Lapt...,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"26,990",4,,,,
ASUS Chromebook Plus (2023) Intel Core i3 12th Gen 1215U - (8 GB/Chrome OS) CX3402CBA-PQ0173 Chromeboo...,Intel Core i3 Processor (12th Gen),8 GB LPDDR5 RAM,Chrome Operating System, ,1 Year Onsite Warranty,"34,990",4.2,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"62,990",4.3,,,,
CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 GB SSD/Windows 11 Home) FreeBook 2 in 1 ...,Intel Core i3 Processor (12th Gen),12 GB LPDDR4 RAM,Operating System Software,512 GB SSD,1 Year Onsite Warranty,"37,990",4.1,,,,
SAMSUNG Galaxy Book4 Intel Core 7 150U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGK-LS3IN Thin and Li...,Intel Core 7 Processor,16 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,"87,990",4.7,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"62,990",4.3,,,,
ASUS Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Hom...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"59,990",4.3,,,,
Apple 2023 MacBook Pro Apple M3 Pro - (36 GB/512 GB SSD/macOS Sonoma) MRW23HN/A,Apple M3 Pro Processor,36 GB Unified Memory RAM,Mac OS Operating System,512 GB SSD,1 Year Limited Warranty,"2,72,649",,,,,
MSI Modern 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO-818IN T...,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,"41,990",4.2,,,,
Acer Aspire 3 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year International Travelers Warranty,"43,990",4,,,,
DELL Intel Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) 3511 Laptop,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,1 TB HDD|256 GB SSD, ,"40,500",3.8,,,,
Lenovo AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"41,990",4.4,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"57,990",4.4,,,,
ASUS Vivobook Pro 15 AMD Ryzen 7 Octa Core 5800HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Home Operating System,1 TB SSD,1 Year Onsite Warranty,"67,990",4,,,,
HP Victus Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"77,490",4.4,,,,
Lenovo AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"47,990",4.3,,,,
Lenovo IdeaPad Slim 3 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15IRH8 Thin a...,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,"59,390",4.5,,,,
Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core 6800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,AMD Ryzen 7 Octa Core Processor,8 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"64,331",4.2,,,,
ASUS Chromebook Intel Celeron Dual Core N3350 - (4 GB/64 GB EMMC Storage/Chrome OS) C423NA-BV0523 Chro...,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,Chrome Operating System, ,1 Year Onsite Warranty,"20,800",3.7,,,,
DELL Inspiron Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and ...,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD, ,"37,990",4,,,,
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 3 15IAU...,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD, ,"36,999",4.2,,,,
ASUS Chromebook Plus (2023) Intel Core i3 12th Gen 1215U - (8 GB/Chrome OS) CX3402CBA-PQ0173 Chromeboo...,Intel Core i3 Processor (12th Gen),8 GB LPDDR5 RAM,Chrome Operating System, ,1 Year Onsite Warranty,"34,990",4.2,,,,
Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,AMD Ryzen 3 Quad Core Processor,8 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD, ,"32,990",4.1,,,,
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400FKA-EC0158 C...,Intel Celeron Dual Core Processor,4 GB LPDDR4X RAM,Chrome Operating System, ,1 Year Onsite Warranty,"25,751",3.7,,,,
SAMSUNG Galaxy Book4 Intel Core 5 120U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGK-LS2IN Thin and Li...,Intel Core 5 Processor,16 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,"78,990",4.4,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"62,990",4.3,,,,
Lenovo AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"45,990",3.4,,,,
Apple 2022 MacBook AIR Apple M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY23HN/A,Apple M2 Processor,8 GB Unified Memory RAM,Mac OS Operating System,512 GB SSD,1 Year Limited Warranty,"1,12,990",4.7,,,,
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"62,990",4,,,,
Apple 2023 Macbook Air Apple M2 - (8 GB/512 GB SSD/macOS Ventura) MQKV3HN/A,Apple M2 Processor,8 GB Unified Memory RAM,Mac OS Operating System,512 GB SSD,1 Year Limited Warranty,"1,41,390",4.7,,,,
Apple 2023 Macbook Air Apple M2 - (8 GB/512 GB SSD/macOS Ventura) MQKQ3HN/A,Apple M2 Processor,8 GB Unified Memory RAM,Mac OS Operating System,512 GB SSD,1 Year Limited Warranty,"1,41,390",4.7,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"62,990",4.3,,,,
ASUS Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Hom...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"59,990",4.3,,,,
HP Pavilion x360 Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 14-ek1010TU 2 in 1 La...,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,"75,990",4.3,,,,
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400FKA-EC0158 C...,Intel Celeron Dual Core Processor,4 GB LPDDR4X RAM,Chrome Operating System, ,1 Year Onsite Warranty,"25,751",3.7,,,,
Lenovo AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"41,990",4.4,,,,
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"57,990",4.4,,,,
Acer Swift X Intel Core i7 11th Gen 11390H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,Intel Core i7 Processor (11th Gen),16 GB LPDDR4X RAM,Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,"89,507",,,,,
MSI Modern 15 Intel Core i7 12th Gen 1255U - (16 GB/1 TB SSD/Windows 11 Home) Modern 15 B12MO-815IN Th...,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,1 Year Carry-in Warranty,"57,990",4.2,,,,
ZEBRONICS Thin and Light Laptop Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) ZEB-...,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,"39,990",3.9,,,,
ASUS Vivobook 16 (2023) AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) M1605YA-MB742...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"54,990",4.4,,,,
Acer Intel Core i3 13th Gen 1315U - (8 GB/256 GB SSD/Chrome OS) Chromebook Plus Chromebook,Intel Core i3 Processor (13th Gen),8 GB LPDDR5X RAM,Chrome Operating System,256 GB SSD,1 Year Carry-in Warranty,"59,990",,,,,
Lenovo AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"47,990",4.3,,,,
Lenovo Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) ThinkBook 16 G6 IRL 5 Thin and...,Intel Core i3 Processor (13th Gen),8 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD, ,"39,990",4.1,,,,
SAMSUNG Galaxy Book3 Pro 360 EVO AMOLED Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home...,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,"1,69,990",4.8,,,,
Lenovo IdeaPad Slim 3 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15IRH8 Thin a...,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,"59,390",4.5,,,,
HP Omen AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,1 Year Onsite Warranty,"1,03,990",4,,,,
ZEBRONICS Pro Series Y Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 2S Th...,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,1 Year Carry-in Warranty,"27,990",3.8,,,,
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ541WS Thi...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD, ,"49,015",,,,,
Apple 2023 MacBook Pro Apple M3 - (8 GB/512 GB SSD/macOS Sonoma) MR7J3HN/A,Apple M3 Processor,8 GB Unified Memory RAM,Mac OS Operating System,512 GB SSD,1 Year Limited Warranty,"1,59,790",4.1,,,,
MSI Katana 17 Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,2 Year Carry-in Warranty,"1,00,990",4.5,,,,
Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD, ,"55,990",4.1,,,,
AXL Intel Celeron Dual Core 9th Gen - (4 GB/256 GB SSD/Windows 11 Home) 15W_LAP02 Thin and Light Lapto...,Intel Celeron Dual Core Processor (9th Gen),4 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD, ,"17,036",3.9,,,,
MSI Modern 15 Intel Core i7 12th Gen 1255U - (16 GB/1 TB SSD/Windows 11 Home) Modern 15 B12MO-815IN Th...,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,1 Year Carry-in Warranty,"57,990",4.2,,,,
HP 841w6pa 255 g9 AMD Ryzen 3 Dual Core AMD Ryzen™ 3 processor 3250U - (8 GB/512 GB SSD/DOS) 255 G8 La...,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,DOS Operating System,512 GB SSD, ,"26,990",3.9,,,,
ASUS TUF Gaming A15 (2023) with 90WHr Battery AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows...,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"94,990",4,,,,
HP Victus AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NV...,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"80,990",4.5,,,,
Avita Pura E Intel Core i3 10th Gen 10110U - (4 GB/256 GB SSD/Windows 10 Home) NS14A6INT441N-SGD Lapto...,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,1 Years Onsite Warranty,"19,990",4.3,,,,
Lenovo Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) ThinkBook 16 G6 IRL 5 Thin and...,Intel Core i3 Processor (13th Gen),8 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD, ,"39,990",4.1,,,,
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511...,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,1 Year Onsite Warranty,"40,400",4.1,,,,
HP ENVY Intel Core Ultra 5 125U - (16 GB/512 GB SSD/Windows 11 Home) 14-fc0105TU Thin and Light Laptop,Intel Core Ultra 5 Processor,16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD, ,"94,490",,,,,
ASUS TUF Gaming F17 - AI Powered Gaming Intel Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Ho...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,1 Year Onsite Warranty,"57,900",4.3,,,,
Acer Nitro 5 (2023) AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,One-year International Travelers Warranty,"68,990",4.4,,,,
